latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2022-01-17T07:00,16.8,98,16.4,18.9,0.10,100,1.8
2022-01-17T08:00,17.0,98,16.7,19.3,0.10,100,1.8
2022-01-17T09:00,17.7,97,17.2,20.0,0.10,100,5.8
2022-01-17T10:00,17.9,97,17.4,20.2,0.50,100,8.3
2022-01-17T11:00,18.2,96,17.6,20.5,0.50,100,9.4
2022-01-17T12:00,18.1,96,17.4,20.1,0.80,100,10.8
2022-01-17T13:00,17.7,98,17.4,20.1,1.60,100,8.3
2022-01-17T14:00,17.9,97,17.4,20.3,1.60,100,11.2
2022-01-17T15:00,18.1,96,17.5,20.4,1.60,100,18.7
2022-01-17T16:00,18.2,95,17.4,20.4,0.40,100,15.5
2022-01-17T17:00,18.8,91,17.3,21.3,0.00,100,6.5
2022-01-17T18:00,18.8,93,17.7,21.5,0.00,100,1.4
2022-01-17T19:00,17.6,98,17.3,20.1,0.00,100,2.5
2022-01-17T20:00,17.1,99,17.0,19.3,0.00,100,3.2
2022-01-17T21:00,16.8,99,16.7,18.9,0.00,100,4.3
2022-01-17T22:00,16.7,99,16.6,18.5,0.00,100,11.5
2022-01-17T23:00,16.5,99,16.4,18.2,0.00,100,9.4
2022-01-18T00:00,16.4,99,16.2,17.9,0.00,100,9.0
2022-01-18T01:00,16.2,99,16.1,18.0,0.00,100,2.9
2022-01-18T02:00,16.1,99,15.9,17.6,0.00,100,5.8
2022-01-18T03:00,15.8,99,15.7,17.1,0.00,100,16.2
2022-01-18T04:00,15.6,99,15.5,16.9,0.00,100,9.4
2022-01-18T05:00,15.5,99,15.3,16.6,0.00,100,6.1
2022-01-18T06:00,15.1,99,14.9,16.2,0.00,100,3.2
2022-01-18T07:00,15.1,99,15.0,16.2,0.00,100,14.4
2022-01-18T08:00,16.5,95,15.7,17.9,0.00,100,13.3
2022-01-18T09:00,19.0,84,16.2,20.3,0.00,100,15.8
2022-01-18T10:00,22.3,66,15.6,23.0,0.00,98,18.0
2022-01-18T11:00,24.4,57,15.3,26.1,0.00,95,16.9
2022-01-18T12:00,24.6,58,15.8,26.3,0.00,100,17.3
2022-01-18T13:00,24.2,62,16.5,26.7,0.00,100,16.6
2022-01-18T14:00,23.9,66,17.2,26.6,0.00,78,17.3
2022-01-18T15:00,20.5,86,18.0,22.2,0.00,100,23.0
2022-01-18T16:00,19.3,94,18.3,21.2,0.00,100,25.2
2022-01-18T17:00,20.2,92,18.9,22.4,0.00,100,24.8
2022-01-18T18:00,18.7,94,17.7,20.3,0.00,100,26.6
2022-01-18T19:00,17.6,96,17.0,19.1,0.00,100,27.4
2022-01-18T20:00,17.1,98,16.8,18.9,0.00,100,25.9
2022-01-18T21:00,17.3,98,16.9,18.9,0.00,100,26.6
2022-01-18T22:00,16.5,99,16.4,18.0,0.00,100,24.8
2022-01-18T23:00,16.1,99,16.0,17.4,0.00,100,25.2
2022-01-19T00:00,15.8,99,15.7,17.1,0.00,100,20.9
2022-01-19T01:00,15.7,99,15.5,17.1,0.00,100,17.6
2022-01-19T02:00,16.2,98,15.8,17.6,0.00,100,22.7
2022-01-19T03:00,16.4,98,16.0,17.9,0.00,100,12.2
2022-01-19T04:00,16.0,99,15.8,17.4,0.00,100,15.5
2022-01-19T05:00,16.2,98,15.9,17.8,0.00,100,11.2
2022-01-19T06:00,15.8,99,15.6,17.2,0.00,100,4.7
2022-01-19T07:00,15.8,99,15.6,17.4,0.00,100,3.2
2022-01-19T08:00,16.5,98,16.1,18.2,0.00,100,9.7
2022-01-19T09:00,17.9,92,16.6,19.6,0.00,100,11.5
2022-01-19T10:00,20.9,76,16.5,22.4,0.00,100,12.2
2022-01-19T11:00,22.9,63,15.5,23.7,0.00,100,14.0
2022-01-19T12:00,25.6,51,14.7,26.9,0.00,100,12.6
2022-01-19T13:00,27.1,44,13.8,28.8,0.00,100,12.6
2022-01-19T14:00,28.0,41,13.5,29.8,0.00,100,13.0
2022-01-19T15:00,27.4,42,13.3,27.4,0.00,100,11.2
2022-01-19T16:00,25.8,48,13.9,26.1,0.00,100,9.4
2022-01-19T17:00,25.2,50,14.0,25.6,0.00,100,9.4
2022-01-19T18:00,22.8,61,14.9,24.0,0.00,100,5.8
2022-01-19T19:00,20.9,71,15.4,22.0,0.00,100,2.9
2022-01-19T20:00,19.6,82,16.5,21.2,0.00,100,6.1
2022-01-19T21:00,18.0,91,16.5,19.7,0.00,100,4.7
2022-01-19T22:00,17.7,91,16.2,19.4,0.00,100,3.2
2022-01-19T23:00,17.6,91,16.1,19.4,0.00,100,0.7
2022-01-20T00:00,17.3,92,16.0,19.2,0.00,100,1.4
2022-01-20T01:00,16.9,94,15.9,18.9,0.00,100,1.4
2022-01-20T02:00,17.3,91,15.8,19.0,0.00,100,0.7
2022-01-20T03:00,17.9,86,15.5,19.6,0.00,100,1.1
2022-01-20T04:00,18.1,84,15.4,19.7,0.00,100,1.1
2022-01-20T05:00,16.8,90,15.2,18.2,0.00,100,2.5
2022-01-20T06:00,16.6,90,14.9,18.1,0.00,100,0.7
2022-01-20T07:00,16.4,90,14.8,17.9,0.00,100,0.7
2022-01-20T08:00,18.2,81,14.9,19.6,0.00,100,1.4
2022-01-20T09:00,22.3,64,15.1,23.7,0.00,100,4.3
2022-01-20T10:00,25.5,51,14.6,26.2,0.00,100,9.7
2022-01-20T11:00,27.3,43,13.6,28.3,0.00,100,17.3
2022-01-20T12:00,29.0,36,12.4,30.3,0.00,100,16.9
2022-01-20T13:00,29.9,31,11.0,31.0,0.00,100,14.4
2022-01-20T14:00,30.6,29,10.5,31.3,0.00,95,13.7
2022-01-20T15:00,29.5,32,11.0,28.5,0.00,100,13.3
2022-01-20T16:00,26.9,43,13.3,27.0,0.00,100,18.7
2022-01-20T17:00,24.4,52,13.9,25.3,0.00,100,13.3
2022-01-20T18:00,24.1,56,14.8,25.1,0.00,100,13.7
2022-01-20T19:00,21.3,68,15.2,22.6,0.00,100,3.6
2022-01-20T20:00,19.3,77,15.1,20.7,0.00,85,2.5
2022-01-20T21:00,18.6,84,15.8,20.0,0.00,100,2.5
2022-01-20T22:00,18.1,88,16.0,20.0,0.00,100,1.8
2022-01-20T23:00,17.8,89,16.0,19.6,0.00,100,2.5
2022-01-21T00:00,17.6,88,15.5,19.0,0.00,100,3.6
2022-01-21T01:00,17.1,86,14.7,18.1,0.00,66,10.1
2022-01-21T02:00,17.2,81,13.9,18.1,0.00,90,4.7
2022-01-21T03:00,18.3,72,13.2,19.1,0.00,100,2.5
2022-01-21T04:00,18.6,68,12.6,18.9,0.00,100,18.4
2022-01-21T05:00,16.2,75,11.7,16.2,0.00,100,7.6
2022-01-21T06:00,15.4,73,10.5,15.0,0.00,60,6.5
2022-01-21T07:00,15.1,69,9.5,14.4,0.00,15,6.1
2022-01-21T08:00,17.6,58,9.2,16.8,0.00,100,24.5
2022-01-21T09:00,22.3,39,7.6,20.5,0.00,16,23.0
2022-01-21T10:00,25.1,32,7.3,23.2,0.00,73,21.6
2022-01-21T11:00,27.4,28,7.2,26.7,0.00,17,18.4
2022-01-21T12:00,29.1,26,7.7,29.3,0.00,99,16.9
2022-01-21T13:00,30.2,25,8.0,30.8,0.00,100,14.8
2022-01-21T14:00,30.7,25,8.4,31.2,0.00,100,11.2
2022-01-21T15:00,31.0,25,8.6,30.8,0.00,100,9.4
2022-01-21T16:00,31.0,24,8.1,30.4,0.00,100,10.4
2022-01-21T17:00,30.5,25,8.2,29.2,0.00,87,10.1
2022-01-21T18:00,28.8,31,10.0,28.3,0.00,35,17.6
2022-01-21T19:00,23.4,47,11.4,23.4,0.00,100,4.0
2022-01-21T20:00,21.1,60,13.0,21.4,0.00,100,2.9
2022-01-21T21:00,20.0,71,14.5,21.0,0.00,100,2.9
2022-01-21T22:00,19.1,79,15.3,20.6,0.00,51,2.9
2022-01-21T23:00,20.7,73,15.6,22.6,0.00,100,0.7
2022-01-22T00:00,20.7,72,15.5,22.3,0.00,100,1.1
2022-01-22T01:00,20.8,69,14.9,22.3,0.00,100,0.7
2022-01-22T02:00,19.9,69,14.1,21.1,0.00,100,1.4
2022-01-22T03:00,18.8,70,13.2,19.5,0.00,100,1.8
2022-01-22T04:00,18.5,67,12.3,19.1,0.00,100,1.8
2022-01-22T05:00,18.3,65,11.6,18.6,0.00,100,1.4
2022-01-22T06:00,17.9,65,11.2,18.0,0.00,100,1.4
2022-01-22T07:00,17.2,68,11.3,17.4,0.00,100,1.8
2022-01-22T08:00,19.3,62,11.8,19.5,0.00,100,2.5
2022-01-22T09:00,22.6,52,12.2,22.8,0.00,100,5.8
2022-01-22T10:00,25.2,44,12.0,25.1,0.00,100,8.6
2022-01-22T11:00,27.3,39,12.1,27.6,0.00,100,5.8
2022-01-22T12:00,29.1,34,11.7,30.2,0.00,100,9.0
2022-01-22T13:00,30.4,30,10.9,31.9,0.00,100,10.1
2022-01-22T14:00,30.6,28,10.0,30.9,0.00,100,10.8
2022-01-22T15:00,28.9,33,11.0,28.0,0.00,100,10.1
2022-01-22T16:00,26.7,42,12.7,26.3,0.00,100,18.0
2022-01-22T17:00,24.0,57,14.9,24.4,0.00,100,15.5
2022-01-22T18:00,24.0,60,15.7,25.0,0.00,100,16.9
2022-01-22T19:00,22.6,66,15.9,23.8,0.00,100,13.7
2022-01-22T20:00,20.8,73,15.8,22.3,0.00,100,4.7
2022-01-22T21:00,19.8,79,16.1,21.3,0.00,68,9.0
2022-01-22T22:00,19.0,84,16.2,20.6,0.00,100,4.7
2022-01-22T23:00,18.6,85,16.0,20.1,0.00,100,4.3
2022-01-23T00:00,18.7,84,16.0,20.0,0.00,100,11.2
2022-01-23T01:00,18.1,88,16.0,19.7,0.00,100,2.9
2022-01-23T02:00,18.2,86,15.8,19.8,0.00,100,2.9
2022-01-23T03:00,17.9,84,15.1,19.2,0.00,100,3.2
2022-01-23T04:00,17.6,83,14.6,18.8,0.00,100,2.5
2022-01-23T05:00,17.3,81,14.0,18.1,0.00,100,2.9
2022-01-23T06:00,17.2,77,13.1,18.0,0.00,100,1.1
2022-01-23T07:00,16.8,76,12.6,17.2,0.00,100,2.2
2022-01-23T08:00,18.7,66,12.2,19.1,0.00,100,3.6
2022-01-23T09:00,22.6,49,11.4,22.8,0.00,100,2.2
2022-01-23T10:00,26.6,39,11.5,26.8,0.00,100,3.6
2022-01-23T11:00,28.8,32,10.5,29.2,0.00,100,6.5
2022-01-23T12:00,30.4,29,10.4,31.7,0.00,100,9.4
2022-01-23T13:00,30.9,29,10.8,31.9,0.00,74,7.2
2022-01-23T14:00,28.6,33,10.8,27.9,0.00,100,8.3
2022-01-23T15:00,26.5,41,12.2,26.3,0.00,100,12.2
2022-01-23T16:00,23.6,54,13.7,23.5,0.00,100,23.8
2022-01-23T17:00,23.1,58,14.4,23.9,0.00,100,9.0
2022-01-23T18:00,22.2,62,14.5,23.0,0.00,100,12.6
2022-01-23T19:00,21.4,66,14.8,22.3,0.00,100,15.8
2022-01-23T20:00,21.2,67,14.8,22.0,0.00,100,19.1
2022-01-23T21:00,20.8,72,15.5,22.0,0.00,100,16.9
2022-01-23T22:00,20.0,76,15.6,21.2,0.00,100,17.6
2022-01-23T23:00,19.4,79,15.6,20.7,0.00,100,10.8
2022-01-24T00:00,19.4,80,15.8,20.9,0.00,100,4.0
2022-01-24T01:00,18.9,82,15.8,20.6,0.00,100,2.9
2022-01-24T02:00,17.5,94,16.5,19.3,0.00,100,1.8
2022-01-24T03:00,18.1,87,15.9,19.9,0.00,98,0.7
2022-01-24T04:00,17.8,87,15.6,19.6,0.00,100,1.1
2022-01-24T05:00,17.2,91,15.7,18.9,0.00,100,1.8
2022-01-24T06:00,17.6,88,15.5,19.2,0.00,100,1.4
2022-01-24T07:00,17.7,87,15.5,19.5,0.00,100,0.4
2022-01-24T08:00,19.0,82,15.9,20.9,0.00,100,1.4
2022-01-24T09:00,21.3,73,16.2,23.3,0.00,98,1.8
2022-01-24T10:00,25.4,54,15.4,27.1,0.00,100,4.0
2022-01-24T11:00,28.0,42,13.9,29.5,0.00,100,9.0
2022-01-24T12:00,31.2,31,12.0,33.3,0.00,100,13.0
2022-01-24T13:00,30.0,31,11.0,29.7,0.00,100,10.4
2022-01-24T14:00,27.3,40,12.5,27.2,0.00,100,9.7
2022-01-24T15:00,26.7,43,13.1,26.5,0.00,100,10.1
2022-01-24T16:00,23.1,62,15.4,23.8,0.00,100,11.5
2022-01-24T17:00,25.5,52,14.9,26.4,0.00,100,7.9
2022-01-24T18:00,26.7,44,13.5,27.4,0.00,100,4.0
2022-01-24T19:00,22.4,61,14.5,23.2,0.00,100,3.2
2022-01-24T20:00,19.6,78,15.6,20.7,0.00,100,10.4
2022-01-24T21:00,18.7,84,16.0,20.0,0.00,100,19.4
2022-01-24T22:00,18.2,86,15.8,19.7,0.00,77,10.8
2022-01-24T23:00,18.1,87,15.9,19.6,0.00,88,5.4
2022-01-25T00:00,18.1,85,15.5,19.6,0.00,100,1.1
2022-01-25T01:00,17.9,85,15.3,19.2,0.00,100,4.0
2022-01-25T02:00,17.5,86,15.1,18.9,0.00,100,2.2
2022-01-25T03:00,18.8,80,15.3,20.6,0.00,100,1.1
2022-01-25T04:00,18.8,79,15.0,20.3,0.00,100,1.1
2022-01-25T05:00,17.6,85,15.1,18.9,0.00,100,3.2
2022-01-25T06:00,17.2,86,14.8,18.5,0.00,99,3.2
2022-01-25T07:00,16.9,87,14.7,18.0,0.00,100,2.5
2022-01-25T08:00,19.4,74,14.7,20.7,0.00,100,3.2
2022-01-25T09:00,24.4,52,13.9,25.1,0.00,98,8.3
2022-01-25T10:00,27.8,35,11.0,27.1,0.00,100,18.0
2022-01-25T11:00,30.2,25,8.0,29.5,0.00,100,23.8
2022-01-25T12:00,31.5,22,7.2,31.2,0.00,100,18.4
2022-01-25T13:00,32.4,21,7.3,32.6,0.00,100,16.6
2022-01-25T14:00,33.5,19,6.7,33.9,0.00,100,13.7
2022-01-25T15:00,31.7,21,6.7,29.9,0.00,100,13.0
2022-01-25T16:00,31.0,22,6.8,29.1,0.00,100,12.6
2022-01-25T17:00,30.0,26,8.4,28.6,0.00,100,14.0
2022-01-25T18:00,28.2,35,11.3,27.6,0.00,100,15.5
2022-01-25T19:00,23.0,56,13.8,23.3,0.00,100,7.2
2022-01-25T20:00,20.2,72,15.0,21.2,0.00,100,11.2
2022-01-25T21:00,19.7,73,14.7,20.7,0.00,100,4.3
2022-01-25T22:00,19.3,73,14.3,20.2,0.00,100,3.6
2022-01-25T23:00,18.4,75,13.9,19.0,0.00,18,4.7
2022-01-26T00:00,17.9,75,13.4,18.5,0.00,90,4.0
2022-01-26T01:00,17.7,74,13.0,18.4,0.00,50,3.2
2022-01-26T02:00,17.7,72,12.6,18.2,0.00,17,4.0
2022-01-26T03:00,17.4,63,10.3,17.0,0.00,40,3.2
2022-01-26T04:00,16.9,63,9.8,16.4,0.00,42,4.0
2022-01-26T05:00,16.4,64,9.6,15.8,0.00,10,4.0
2022-01-26T06:00,15.9,66,9.6,15.5,0.00,6,2.9
2022-01-26T07:00,15.5,68,9.6,15.2,0.00,24,2.2
2022-01-26T08:00,18.2,59,10.0,18.0,0.00,63,2.5
2022-01-26T09:00,23.3,45,10.7,22.9,0.00,6,17.3
2022-01-26T10:00,27.1,35,10.3,26.3,0.00,10,19.1
2022-01-26T11:00,29.5,29,9.6,29.6,0.00,44,14.4
2022-01-26T12:00,31.3,26,9.5,32.3,0.00,6,13.3
2022-01-26T13:00,32.5,24,9.3,34.0,0.00,22,10.8
2022-01-26T14:00,30.5,31,11.4,29.4,0.00,100,13.0
2022-01-26T15:00,31.5,28,10.8,32.5,0.00,39,15.8
2022-01-26T16:00,31.6,29,11.4,31.5,0.00,11,15.5
2022-01-26T17:00,29.0,39,13.7,28.1,0.00,89,14.8
2022-01-26T18:00,27.9,43,14.1,27.7,0.00,100,17.6
2022-01-26T19:00,23.9,57,14.8,24.3,0.00,57,23.0
2022-01-26T20:00,20.5,74,15.7,21.8,0.00,94,10.4
2022-01-26T21:00,19.3,80,15.8,20.7,0.00,100,5.0
2022-01-26T22:00,18.9,82,15.8,20.4,0.00,45,4.0
2022-01-26T23:00,18.8,80,15.2,20.1,0.00,91,2.5
2022-01-27T00:00,18.5,78,14.6,19.5,0.00,10,6.5
2022-01-27T01:00,17.4,83,14.4,18.2,0.00,10,4.3
2022-01-27T02:00,17.0,84,14.2,17.9,0.00,10,3.2
2022-01-27T03:00,16.8,79,13.1,17.5,0.00,50,2.2
2022-01-27T04:00,16.4,75,12.0,16.7,0.00,100,2.5
2022-01-27T05:00,16.0,74,11.4,15.9,0.00,72,4.3
2022-01-27T06:00,15.6,73,10.8,15.4,0.00,97,4.0
2022-01-27T07:00,15.4,73,10.5,15.2,0.00,30,2.9
2022-01-27T08:00,18.1,62,10.7,18.0,0.00,11,7.2
2022-01-27T09:00,23.4,44,10.5,22.9,0.00,15,16.2
2022-01-27T10:00,27.1,34,9.9,26.3,0.00,10,13.7
2022-01-27T11:00,29.9,27,8.9,29.9,0.00,5,14.8
2022-01-27T12:00,31.8,22,7.4,32.2,0.00,15,9.4
2022-01-27T13:00,31.3,23,7.7,29.9,0.00,100,10.8
2022-01-27T14:00,31.2,23,7.6,30.1,0.00,100,8.6
2022-01-27T15:00,32.1,22,7.7,30.7,0.00,100,9.4
2022-01-27T16:00,32.8,21,7.6,32.3,0.00,100,7.6
2022-01-27T17:00,28.6,33,10.7,27.7,0.00,100,15.1
2022-01-27T18:00,25.5,47,13.4,25.7,0.00,100,5.4
2022-01-27T19:00,23.5,55,14.0,23.8,0.00,100,9.4
2022-01-27T20:00,20.8,67,14.4,21.4,0.00,87,6.1
2022-01-27T21:00,18.6,80,15.1,19.8,0.00,13,5.8
2022-01-27T22:00,18.0,84,15.2,18.9,0.00,75,7.2
2022-01-27T23:00,17.9,84,15.1,19.3,0.00,96,7.9
2022-01-28T00:00,20.3,71,14.8,21.4,0.00,100,2.2
2022-01-28T01:00,19.8,73,14.8,20.8,0.00,100,2.5
2022-01-28T02:00,18.5,79,14.8,20.0,0.00,100,2.9
2022-01-28T03:00,17.3,82,14.2,18.5,0.00,100,4.0
2022-01-28T04:00,16.6,82,13.5,17.5,0.00,94,2.2
2022-01-28T05:00,15.9,78,12.1,16.1,0.00,75,3.2
2022-01-28T06:00,15.8,70,10.3,15.6,0.00,93,3.2
2022-01-28T07:00,15.8,65,9.2,15.0,0.00,100,3.6
2022-01-28T08:00,17.8,58,9.4,17.1,0.00,100,9.4
2022-01-28T09:00,21.8,46,9.7,20.8,0.00,100,15.1
2022-01-28T10:00,25.3,33,7.9,23.6,0.00,100,16.6
2022-01-28T11:00,28.0,25,6.1,26.4,0.00,100,14.4
2022-01-28T12:00,29.8,21,5.1,28.8,0.00,100,15.8
2022-01-28T13:00,30.2,20,4.8,28.7,0.00,100,13.0
2022-01-28T14:00,31.1,19,4.8,29.9,0.00,100,11.9
2022-01-28T15:00,31.7,18,4.4,30.3,0.00,100,10.8
2022-01-28T16:00,32.0,18,4.7,30.5,0.00,100,10.4
2022-01-28T17:00,31.4,19,5.0,29.3,0.00,100,9.0
2022-01-28T18:00,30.4,22,6.3,28.8,0.00,100,14.4
2022-01-28T19:00,24.1,39,9.2,23.0,0.00,6,4.0
2022-01-28T20:00,20.1,60,12.1,20.0,0.00,0,4.7
2022-01-28T21:00,19.4,67,13.1,19.6,0.00,6,10.4
2022-01-28T22:00,18.6,71,13.2,18.9,0.00,11,15.1
2022-01-28T23:00,17.9,75,13.4,18.4,0.00,10,4.7
2022-01-29T00:00,17.6,78,13.7,18.2,0.00,5,2.5
2022-01-29T01:00,16.7,81,13.4,17.0,0.00,11,5.4
2022-01-29T02:00,16.5,79,12.9,17.2,0.00,15,2.9
2022-01-29T03:00,16.7,74,12.0,17.0,0.00,100,2.2
2022-01-29T04:00,16.3,73,11.5,16.4,0.00,100,3.6
2022-01-29T05:00,16.6,68,10.7,16.4,0.00,68,4.0
2022-01-29T06:00,18.2,58,9.8,17.5,0.00,100,12.6
2022-01-29T07:00,15.6,64,8.8,14.8,0.00,11,4.3
2022-01-29T08:00,18.2,53,8.4,17.4,0.00,15,10.8
2022-01-29T09:00,23.4,32,5.7,21.2,0.00,10,18.4
2022-01-29T10:00,26.5,26,5.4,24.2,0.00,15,15.5
2022-01-29T11:00,29.0,24,6.4,28.1,0.00,30,16.2
2022-01-29T12:00,31.0,21,6.1,31.1,0.00,11,16.9
2022-01-29T13:00,32.4,19,5.8,32.9,0.00,45,13.0
2022-01-29T14:00,33.4,18,5.8,34.0,0.00,22,12.2
2022-01-29T15:00,33.2,19,6.5,33.5,0.00,94,11.5
2022-01-29T16:00,32.7,21,7.5,32.0,0.00,100,11.2
2022-01-29T17:00,31.8,23,8.1,30.5,0.00,53,10.8
2022-01-29T18:00,30.4,27,9.3,29.2,0.00,64,12.2
2022-01-29T19:00,26.1,40,11.4,25.3,0.00,89,4.7
2022-01-29T20:00,21.0,59,12.7,21.1,0.00,50,7.9
2022-01-29T21:00,19.3,67,13.0,19.6,0.00,11,11.2
2022-01-29T22:00,18.8,72,13.6,19.2,0.00,10,5.8
2022-01-29T23:00,18.6,76,14.2,19.6,0.00,10,2.9
2022-01-30T00:00,17.8,78,13.9,18.4,0.00,14,5.0
2022-01-30T01:00,17.8,75,13.3,18.6,0.00,32,1.8
2022-01-30T02:00,17.7,73,12.8,18.2,0.00,83,1.4
2022-01-30T03:00,17.6,71,12.3,18.1,0.00,100,1.8
2022-01-30T04:00,17.0,72,11.9,17.5,0.00,25,3.2
2022-01-30T05:00,16.8,70,11.3,16.9,0.00,95,3.2
2022-01-30T06:00,16.6,68,10.6,16.7,0.00,100,1.1
2022-01-30T07:00,16.0,68,10.1,15.9,0.00,73,0.7
2022-01-30T08:00,18.7,57,10.0,18.7,0.00,86,1.8
2022-01-30T09:00,23.8,40,9.4,23.3,0.00,10,2.2
2022-01-30T10:00,27.8,30,8.6,27.1,0.00,15,1.8
2022-01-30T11:00,30.7,26,9.0,31.7,0.00,26,1.4
2022-01-30T12:00,31.3,25,8.9,31.6,0.00,98,5.0
2022-01-30T13:00,33.3,22,8.7,35.0,0.00,62,7.9
2022-01-30T14:00,30.5,29,10.4,29.2,0.00,100,10.1
2022-01-30T15:00,27.7,42,13.6,27.0,0.00,100,14.0
2022-01-30T16:00,28.6,38,12.9,28.3,0.00,100,5.4
2022-01-30T17:00,28.4,38,12.7,28.1,0.00,98,5.0
2022-01-30T18:00,28.1,39,12.8,27.8,0.00,90,10.1
2022-01-30T19:00,24.8,52,14.2,25.0,0.00,100,10.1
2022-01-30T20:00,21.0,70,15.3,22.1,0.00,100,5.4
2022-01-30T21:00,19.8,76,15.5,21.1,0.00,82,9.4
2022-01-30T22:00,19.4,77,15.3,20.6,0.00,100,7.9
2022-01-30T23:00,21.2,68,15.0,22.4,0.00,100,2.5
2022-01-31T00:00,21.3,67,14.9,22.5,0.00,90,2.5
2022-01-31T01:00,21.2,67,14.8,22.2,0.00,100,9.7
2022-01-31T02:00,21.1,68,14.9,22.5,0.00,100,2.5
2022-01-31T03:00,20.9,68,14.7,22.0,0.00,100,1.4
2022-01-31T04:00,20.6,68,14.5,21.9,0.00,100,1.1
2022-01-31T05:00,20.6,66,14.0,21.4,0.00,100,2.2
2022-01-31T06:00,20.5,66,13.9,21.4,0.00,100,3.6
2022-01-31T07:00,20.4,65,13.6,21.0,0.00,100,7.2
2022-01-31T08:00,20.8,64,13.8,21.5,0.00,100,7.6
2022-01-31T09:00,22.1,60,14.0,23.0,0.00,100,5.4
2022-01-31T10:00,23.3,53,13.2,23.9,0.00,100,6.8
2022-01-31T11:00,25.0,42,11.2,25.1,0.00,100,7.2
2022-01-31T12:00,25.7,37,9.9,25.1,0.00,100,7.6
2022-01-31T13:00,25.3,38,10.0,24.5,0.00,100,10.1
2022-01-31T14:00,26.3,34,9.2,25.6,0.00,100,11.2
2022-01-31T15:00,25.1,39,10.2,23.9,0.00,100,13.3
2022-01-31T16:00,22.7,53,12.6,22.1,0.00,100,17.6
2022-01-31T17:00,21.3,60,13.2,21.0,0.00,100,16.9
2022-01-31T18:00,21.2,67,14.8,21.6,0.00,100,17.3
2022-01-31T19:00,20.9,69,15.0,21.5,0.00,100,23.0
2022-01-31T20:00,20.3,71,14.9,21.0,0.00,100,24.1
2022-01-31T21:00,20.1,71,14.7,20.8,0.00,100,23.8
2022-01-31T22:00,20.0,71,14.5,20.6,0.00,100,24.1
2022-01-31T23:00,19.9,72,14.7,20.7,0.00,100,8.3
2022-02-01T00:00,19.4,76,15.0,20.9,0.00,100,2.5
2022-02-01T01:00,19.0,78,15.1,20.3,0.00,100,7.6
2022-02-01T02:00,18.9,80,15.3,20.2,0.00,100,11.2
2022-02-01T03:00,18.8,83,15.8,20.2,0.00,100,9.0
2022-02-01T04:00,17.6,92,16.2,19.2,0.00,100,1.4
2022-02-01T05:00,17.2,94,16.2,18.9,0.00,100,2.9
2022-02-01T06:00,17.1,92,15.8,18.7,0.00,87,2.9
2022-02-01T07:00,17.3,90,15.6,18.8,0.00,91,2.9
2022-02-01T08:00,18.5,86,16.1,20.3,0.00,100,3.6
2022-02-01T09:00,21.0,77,16.8,22.9,0.00,100,10.8
2022-02-01T10:00,24.0,61,16.0,25.2,0.00,100,8.6
2022-02-01T11:00,25.2,52,14.6,25.8,0.00,100,6.1
2022-02-01T12:00,23.3,66,16.6,24.7,0.00,100,11.2
2022-02-01T13:00,23.7,61,15.7,24.6,0.00,100,10.1
2022-02-01T14:00,26.1,45,13.2,26.1,0.00,100,9.7
2022-02-01T15:00,26.8,42,12.8,26.8,0.00,100,4.3
2022-02-01T16:00,26.4,43,12.8,26.4,0.00,100,8.3
2022-02-01T17:00,26.6,43,13.0,26.6,0.00,100,9.0
2022-02-01T18:00,25.8,47,13.6,25.9,0.00,100,9.0
2022-02-01T19:00,22.8,59,14.4,23.2,0.00,86,19.4
2022-02-01T20:00,19.5,74,14.7,20.2,0.00,95,25.2
2022-02-01T21:00,19.2,75,14.7,20.1,0.00,100,20.5
2022-02-01T22:00,20.1,71,14.6,21.0,0.00,100,17.3
2022-02-01T23:00,20.2,71,14.7,21.1,0.00,100,8.6
2022-02-02T00:00,20.1,72,14.9,21.2,0.00,100,7.6
2022-02-02T01:00,19.9,73,14.9,21.2,0.00,100,1.8
2022-02-02T02:00,18.5,79,14.8,19.9,0.00,100,3.2
2022-02-02T03:00,19.3,76,15.0,20.4,0.00,100,8.6
2022-02-02T04:00,19.3,77,15.1,20.5,0.00,100,6.8
2022-02-02T05:00,19.2,78,15.2,20.5,0.00,100,3.2
2022-02-02T06:00,17.9,85,15.4,19.4,0.00,84,3.6
2022-02-02T07:00,17.8,86,15.4,19.4,0.00,100,2.2
2022-02-02T08:00,19.5,79,15.7,21.2,0.00,100,1.8
2022-02-02T09:00,21.0,70,15.3,22.7,0.00,100,4.3
2022-02-02T10:00,25.8,51,14.9,27.0,0.00,96,2.9
2022-02-02T11:00,29.7,37,13.4,31.4,0.00,91,14.8
2022-02-02T12:00,32.0,31,12.8,34.5,0.00,100,17.6
2022-02-02T13:00,28.9,37,12.7,29.0,0.00,100,14.0
2022-02-02T14:00,26.0,48,14.1,26.0,0.00,100,13.3
2022-02-02T15:00,24.9,54,14.9,25.0,0.00,100,18.0
2022-02-02T16:00,25.2,54,15.2,25.5,0.00,100,24.5
2022-02-02T17:00,25.0,55,15.3,25.4,0.00,100,10.1
