time,temperature_2m_C,relative_humidity_2m,dew_point_2m_C,precipitation_mm,rain_mm
2020-04-20 01:00:00,18.7,98,18.4,0.0,0.0
2020-04-20 02:00:00,18.3,98,18.0,0.0,0.0
2020-04-20 03:00:00,18.3,98,17.9,0.0,0.0
2020-04-20 04:00:00,18.1,100,18.1,0.2,0.2
2020-04-20 05:00:00,18.0,100,18.0,0.9,0.9
2020-04-20 06:00:00,18.0,100,18.0,0.6,0.6
2020-04-20 07:00:00,18.0,100,18.0,1.0,1.0
2020-04-20 08:00:00,18.2,99,18.1,1.4,1.4
2020-04-20 09:00:00,18.8,98,18.4,1.1,1.1
2020-04-20 10:00:00,19.2,92,17.9,0.4,0.4
2020-04-20 11:00:00,19.3,95,18.4,0.4,0.4
2020-04-20 12:00:00,20.5,89,18.6,0.2,0.2
2020-04-20 13:00:00,22.1,83,19.1,0.3,0.3
2020-04-20 14:00:00,21.4,91,19.8,0.4,0.4
2020-04-20 15:00:00,20.7,90,19.1,0.2,0.2
2020-04-20 16:00:00,22.1,81,18.7,0.1,0.1
2020-04-20 17:00:00,22.0,82,18.7,0.0,0.0
2020-04-20 18:00:00,21.6,84,18.8,0.0,0.0
2020-04-20 19:00:00,20.3,93,19.1,0.0,0.0
2020-04-20 20:00:00,19.3,96,18.7,0.0,0.0
2020-04-20 21:00:00,19.5,96,18.8,0.0,0.0
2020-04-20 22:00:00,18.7,98,18.4,0.0,0.0
2020-04-20 23:00:00,17.8,99,17.7,0.0,0.0
2020-04-21 00:00:00,18.0,99,17.9,0.0,0.0
2020-04-21 01:00:00,17.7,100,17.7,0.0,0.0
2020-04-21 02:00:00,17.7,100,17.6,0.0,0.0
2020-04-21 03:00:00,17.8,98,17.5,0.0,0.0
2020-04-21 04:00:00,17.8,98,17.5,0.0,0.0
2020-04-21 05:00:00,18.1,97,17.7,0.0,0.0
2020-04-21 06:00:00,17.5,99,17.3,2.1,2.1
2020-04-21 07:00:00,18.0,99,17.9,0.7,0.7
2020-04-21 08:00:00,18.5,99,18.3,0.2,0.2
2020-04-21 09:00:00,19.2,93,18.0,0.2,0.2
2020-04-21 10:00:00,19.8,92,18.4,0.2,0.2
2020-04-21 11:00:00,20.5,88,18.5,0.1,0.1
2020-04-21 12:00:00,21.0,86,18.6,0.1,0.1
2020-04-21 13:00:00,20.8,90,19.2,0.2,0.2
2020-04-21 14:00:00,22.3,85,19.7,0.3,0.3
2020-04-21 15:00:00,22.6,79,18.7,0.2,0.2
2020-04-21 16:00:00,23.8,75,19.0,0.1,0.1
2020-04-21 17:00:00,23.6,74,18.8,0.1,0.1
2020-04-21 18:00:00,22.5,81,19.1,0.0,0.0
2020-04-21 19:00:00,21.2,93,20.0,0.0,0.0
2020-04-21 20:00:00,20.1,98,19.9,0.0,0.0
2020-04-21 21:00:00,19.6,99,19.4,0.0,0.0
2020-04-21 22:00:00,19.6,98,19.3,0.0,0.0
2020-04-21 23:00:00,18.8,99,18.6,0.0,0.0
2020-04-22 00:00:00,19.4,97,19.0,0.0,0.0
2020-04-22 01:00:00,19.0,98,18.7,0.0,0.0
2020-04-22 02:00:00,18.9,97,18.4,0.0,0.0
2020-04-22 03:00:00,18.7,95,17.9,0.0,0.0
2020-04-22 04:00:00,18.3,95,17.6,0.0,0.0
2020-04-22 05:00:00,18.2,95,17.5,0.0,0.0
2020-04-22 06:00:00,18.3,94,17.3,0.0,0.0
2020-04-22 07:00:00,18.5,93,17.3,0.0,0.0
2020-04-22 08:00:00,19.6,92,18.3,0.0,0.0
2020-04-22 09:00:00,20.9,87,18.7,0.0,0.0
2020-04-22 10:00:00,22.4,76,18.1,0.0,0.0
2020-04-22 11:00:00,23.6,69,17.5,0.0,0.0
2020-04-22 12:00:00,25.0,66,18.2,0.0,0.0
2020-04-22 13:00:00,26.8,59,18.1,0.0,0.0
2020-04-22 14:00:00,23.6,79,19.7,3.1,3.1
2020-04-22 15:00:00,23.4,78,19.3,0.1,0.1
2020-04-22 16:00:00,24.3,75,19.5,0.1,0.1
2020-04-22 17:00:00,23.0,80,19.4,0.1,0.1
2020-04-22 18:00:00,21.5,86,19.2,0.2,0.2
2020-04-22 19:00:00,20.6,93,19.4,0.0,0.0
2020-04-22 20:00:00,20.3,95,19.4,0.0,0.0
2020-04-22 21:00:00,19.9,96,19.3,0.0,0.0
2020-04-22 22:00:00,19.8,96,19.1,0.0,0.0
2020-04-22 23:00:00,19.7,96,19.0,0.0,0.0
2020-04-23 00:00:00,19.5,97,19.0,0.0,0.0
2020-04-23 01:00:00,19.5,97,19.0,0.2,0.2
2020-04-23 02:00:00,19.3,98,19.0,0.1,0.1
2020-04-23 03:00:00,18.9,99,18.7,0.0,0.0
2020-04-23 04:00:00,19.1,98,18.7,0.3,0.3
2020-04-23 05:00:00,19.0,99,18.8,0.4,0.4
2020-04-23 06:00:00,18.6,100,18.6,0.6,0.6
2020-04-23 07:00:00,18.5,98,18.3,0.7,0.7
2020-04-23 08:00:00,18.8,99,18.6,0.4,0.4
2020-04-23 09:00:00,19.4,95,18.7,0.3,0.3
2020-04-23 10:00:00,20.7,93,19.5,0.1,0.1
2020-04-23 11:00:00,21.4,87,19.2,0.2,0.2
2020-04-23 12:00:00,21.5,86,19.1,0.6,0.6
2020-04-23 13:00:00,21.5,87,19.3,0.4,0.4
2020-04-23 14:00:00,21.6,88,19.6,0.2,0.2
2020-04-23 15:00:00,22.3,78,18.3,0.0,0.0
2020-04-23 16:00:00,22.4,82,19.1,0.3,0.3
2020-04-23 17:00:00,20.7,88,18.7,0.4,0.4
2020-04-23 18:00:00,20.0,93,18.9,0.2,0.2
2020-04-23 19:00:00,19.6,97,19.1,0.0,0.0
2020-04-23 20:00:00,19.6,95,18.8,0.0,0.0
2020-04-23 21:00:00,19.7,95,18.9,0.0,0.0
2020-04-23 22:00:00,19.5,96,18.9,0.0,0.0
2020-04-23 23:00:00,19.3,97,18.9,0.0,0.0
2020-04-24 00:00:00,19.3,97,18.8,0.0,0.0
2020-04-24 01:00:00,19.2,97,18.6,0.0,0.0
2020-04-24 02:00:00,18.8,98,18.4,0.0,0.0
2020-04-24 03:00:00,18.7,98,18.4,0.0,0.0
2020-04-24 04:00:00,18.5,97,18.1,0.0,0.0
2020-04-24 05:00:00,18.2,96,17.5,0.0,0.0
2020-04-24 06:00:00,18.4,93,17.2,0.0,0.0
2020-04-24 07:00:00,18.4,94,17.4,0.0,0.0
2020-04-24 08:00:00,20.0,90,18.3,0.0,0.0
2020-04-24 09:00:00,21.8,83,18.8,0.0,0.0
2020-04-24 10:00:00,22.9,77,18.8,0.0,0.0
2020-04-24 11:00:00,23.6,74,18.8,0.1,0.1
2020-04-24 12:00:00,24.8,74,19.9,0.1,0.1
2020-04-24 13:00:00,25.4,75,20.7,0.3,0.3
2020-04-24 14:00:00,26.1,73,21.0,0.4,0.4
2020-04-24 15:00:00,26.7,60,18.3,0.3,0.3
2020-04-24 16:00:00,22.1,84,19.2,3.5,3.5
2020-04-24 17:00:00,21.2,93,20.0,1.0,1.0
2020-04-24 18:00:00,21.1,95,20.3,0.1,0.1
2020-04-24 19:00:00,20.6,99,20.5,0.0,0.0
2020-04-24 20:00:00,19.9,100,19.9,0.0,0.0
2020-04-24 21:00:00,19.4,100,19.4,0.0,0.0
2020-04-24 22:00:00,18.8,100,18.8,0.0,0.0
2020-04-24 23:00:00,18.3,100,18.3,0.0,0.0
2020-04-25 00:00:00,18.7,98,18.5,0.0,0.0
2020-04-25 01:00:00,18.6,98,18.2,0.0,0.0
2020-04-25 02:00:00,18.6,97,18.2,0.0,0.0
2020-04-25 03:00:00,19.2,97,18.7,0.0,0.0
2020-04-25 04:00:00,18.6,97,18.1,0.0,0.0
2020-04-25 05:00:00,19.3,93,18.2,0.0,0.0
2020-04-25 06:00:00,19.4,92,18.1,0.0,0.0
2020-04-25 07:00:00,19.4,91,17.9,0.0,0.0
2020-04-25 08:00:00,19.5,94,18.4,0.0,0.0
2020-04-25 09:00:00,20.7,91,19.1,0.0,0.0
2020-04-25 10:00:00,22.2,86,19.7,0.0,0.0
2020-04-25 11:00:00,24.3,75,19.6,0.0,0.0
2020-04-25 12:00:00,25.7,62,18.0,0.0,0.0
2020-04-25 13:00:00,26.6,59,17.9,0.0,0.0
2020-04-25 14:00:00,26.1,62,18.3,0.0,0.0
2020-04-25 15:00:00,23.7,79,19.9,0.1,0.1
2020-04-25 16:00:00,24.3,77,20.0,0.0,0.0
2020-04-25 17:00:00,24.1,76,19.5,0.0,0.0
2020-04-25 18:00:00,23.1,79,19.4,0.0,0.0
2020-04-25 19:00:00,21.7,87,19.4,0.0,0.0
2020-04-25 20:00:00,20.9,91,19.3,0.0,0.0
2020-04-25 21:00:00,20.4,92,19.0,0.0,0.0
2020-04-25 22:00:00,20.2,92,18.9,0.0,0.0
2020-04-25 23:00:00,19.7,95,18.8,0.0,0.0
2020-04-26 00:00:00,19.4,95,18.6,0.0,0.0
2020-04-26 01:00:00,19.5,95,18.7,0.0,0.0
2020-04-26 02:00:00,19.6,95,18.7,0.0,0.0
2020-04-26 03:00:00,19.1,96,18.5,0.0,0.0
2020-04-26 04:00:00,19.3,97,18.7,0.0,0.0
2020-04-26 05:00:00,19.5,96,18.8,0.0,0.0
2020-04-26 06:00:00,19.1,97,18.6,0.0,0.0
2020-04-26 07:00:00,19.1,96,18.4,0.0,0.0
2020-04-26 08:00:00,20.7,91,19.1,0.0,0.0
2020-04-26 09:00:00,22.8,80,19.1,0.0,0.0
2020-04-26 10:00:00,23.8,78,19.6,0.1,0.1
2020-04-26 11:00:00,24.3,78,20.2,2.3,2.3
2020-04-26 12:00:00,23.1,81,19.7,3.2,3.2
2020-04-26 13:00:00,23.8,79,19.9,0.2,0.2
2020-04-26 14:00:00,24.8,78,20.8,0.2,0.2
2020-04-26 15:00:00,25.5,63,18.0,0.1,0.1
2020-04-26 16:00:00,25.3,64,18.0,0.0,0.0
2020-04-26 17:00:00,24.5,68,18.1,0.0,0.0
2020-04-26 18:00:00,23.8,73,18.8,0.0,0.0
2020-04-26 19:00:00,21.9,87,19.6,0.0,0.0
2020-04-26 20:00:00,21.3,86,18.9,0.0,0.0
2020-04-26 21:00:00,20.5,89,18.6,0.0,0.0
2020-04-26 22:00:00,20.1,91,18.5,0.0,0.0
2020-04-26 23:00:00,19.5,93,18.3,0.0,0.0
2020-04-27 00:00:00,19.1,95,18.2,0.0,0.0
2020-04-27 01:00:00,19.2,93,18.1,0.0,0.0
2020-04-27 02:00:00,19.0,92,17.7,0.0,0.0
2020-04-27 03:00:00,19.1,87,16.8,0.0,0.0
2020-04-27 04:00:00,19.6,87,17.4,0.0,0.0
2020-04-27 05:00:00,20.2,90,18.5,0.0,0.0
2020-04-27 06:00:00,20.2,93,19.0,0.0,0.0
2020-04-27 07:00:00,20.1,94,19.1,0.0,0.0
2020-04-27 08:00:00,21.5,89,19.6,0.0,0.0
2020-04-27 09:00:00,23.5,81,20.0,0.1,0.1
2020-04-27 10:00:00,24.8,77,20.5,0.2,0.2
2020-04-27 11:00:00,23.0,80,19.4,3.0,3.0
2020-04-27 12:00:00,23.2,82,20.0,0.2,0.2
2020-04-27 13:00:00,23.1,83,20.2,0.2,0.2
2020-04-27 14:00:00,25.1,76,20.5,0.1,0.1
2020-04-27 15:00:00,25.0,70,19.2,0.1,0.1
2020-04-27 16:00:00,24.2,73,19.0,0.0,0.0
2020-04-27 17:00:00,23.8,78,19.8,0.0,0.0
2020-04-27 18:00:00,23.0,82,19.7,0.0,0.0
2020-04-27 19:00:00,21.5,91,19.9,0.0,0.0
2020-04-27 20:00:00,20.8,94,19.9,0.0,0.0
2020-04-27 21:00:00,20.9,93,19.6,0.0,0.0
2020-04-27 22:00:00,20.5,92,19.2,0.0,0.0
2020-04-27 23:00:00,20.2,93,19.1,0.0,0.0
2020-04-28 00:00:00,20.1,94,19.1,0.0,0.0
2020-04-28 01:00:00,19.4,96,18.8,0.0,0.0
2020-04-28 02:00:00,18.6,99,18.4,1.4,1.4
2020-04-28 03:00:00,19.6,98,19.3,0.5,0.5
2020-04-28 04:00:00,19.0,100,18.9,0.0,0.0
2020-04-28 05:00:00,18.4,100,18.3,0.5,0.5
2020-04-28 06:00:00,18.5,100,18.5,1.6,1.6
2020-04-28 07:00:00,18.7,99,18.6,1.9,1.9
2020-04-28 08:00:00,19.3,98,19.0,0.1,0.1
2020-04-28 09:00:00,20.4,95,19.5,1.4,1.4
2020-04-28 10:00:00,21.5,86,19.1,0.0,0.0
2020-04-28 11:00:00,22.5,83,19.5,0.0,0.0
2020-04-28 12:00:00,24.6,72,19.2,0.1,0.1
2020-04-28 13:00:00,26.1,66,19.2,0.2,0.2
2020-04-28 14:00:00,26.2,67,19.5,0.2,0.2
2020-04-28 15:00:00,23.4,78,19.4,0.0,0.0
2020-04-28 16:00:00,24.9,70,19.1,0.0,0.0
2020-04-28 17:00:00,24.2,71,18.6,0.0,0.0
2020-04-28 18:00:00,23.1,81,19.7,0.0,0.0
2020-04-28 19:00:00,21.7,89,19.8,0.0,0.0
2020-04-28 20:00:00,20.7,93,19.5,0.0,0.0
2020-04-28 21:00:00,20.5,93,19.3,0.0,0.0
2020-04-28 22:00:00,19.8,95,19.1,0.0,0.0
2020-04-28 23:00:00,19.5,96,18.9,0.0,0.0
2020-04-29 00:00:00,19.1,97,18.7,1.1,1.1
2020-04-29 01:00:00,19.1,96,18.4,0.6,0.6
2020-04-29 02:00:00,18.9,97,18.4,0.3,0.3
2020-04-29 03:00:00,18.6,99,18.5,0.2,0.2
2020-04-29 04:00:00,18.3,100,18.3,0.3,0.3
2020-04-29 05:00:00,18.6,100,18.6,0.2,0.2
2020-04-29 06:00:00,18.7,100,18.6,0.2,0.2
2020-04-29 07:00:00,18.6,99,18.5,0.0,0.0
2020-04-29 08:00:00,19.0,98,18.7,0.0,0.0
2020-04-29 09:00:00,19.3,98,18.9,1.4,1.4
2020-04-29 10:00:00,20.8,90,19.1,0.1,0.1
2020-04-29 11:00:00,22.6,83,19.6,0.0,0.0
2020-04-29 12:00:00,23.4,81,20.0,0.0,0.0
2020-04-29 13:00:00,25.1,72,19.6,0.1,0.1
2020-04-29 14:00:00,23.0,80,19.5,4.8,4.8
2020-04-29 15:00:00,24.4,71,18.9,3.6,3.6
2020-04-29 16:00:00,24.6,74,19.7,0.1,0.1
2020-04-29 17:00:00,24.2,71,18.7,0.2,0.2
2020-04-29 18:00:00,23.2,77,19.0,0.0,0.0
2020-04-29 19:00:00,21.3,86,19.0,0.0,0.0
2020-04-29 20:00:00,20.4,90,18.7,0.0,0.0
2020-04-29 21:00:00,20.1,90,18.4,0.0,0.0
2020-04-29 22:00:00,19.7,90,18.1,0.0,0.0
2020-04-29 23:00:00,19.6,91,18.1,0.0,0.0
2020-04-30 00:00:00,19.6,92,18.3,0.0,0.0
2020-04-30 01:00:00,19.4,93,18.3,0.0,0.0
2020-04-30 02:00:00,19.0,95,18.1,0.0,0.0
2020-04-30 03:00:00,19.2,93,18.0,0.0,0.0
2020-04-30 04:00:00,19.1,93,18.0,0.0,0.0
2020-04-30 05:00:00,18.8,95,17.9,0.0,0.0
2020-04-30 06:00:00,18.9,95,18.0,0.0,0.0
2020-04-30 07:00:00,19.1,94,18.1,0.0,0.0
2020-04-30 08:00:00,20.9,89,19.0,0.0,0.0
2020-04-30 09:00:00,22.9,81,19.6,0.0,0.0
2020-04-30 10:00:00,24.7,72,19.3,0.0,0.0
2020-04-30 11:00:00,25.5,71,19.8,0.1,0.1
2020-04-30 12:00:00,22.8,83,19.7,5.1,5.1
2020-04-30 13:00:00,23.1,82,20.0,0.1,0.1
2020-04-30 14:00:00,23.3,79,19.5,0.8,0.8
2020-04-30 15:00:00,23.6,84,20.7,0.2,0.2
2020-04-30 16:00:00,23.0,85,20.3,0.8,0.8
2020-04-30 17:00:00,23.1,83,20.2,0.0,0.0
2020-04-30 18:00:00,22.5,88,20.5,0.0,0.0
2020-04-30 19:00:00,21.6,93,20.3,0.0,0.0
2020-04-30 20:00:00,21.2,93,19.9,0.0,0.0
2020-04-30 21:00:00,20.5,95,19.6,0.0,0.0
2020-04-30 22:00:00,19.8,95,19.1,0.0,0.0
2020-04-30 23:00:00,19.5,96,18.8,0.0,0.0
2020-05-01 00:00:00,19.3,95,18.5,0.0,0.0
2020-05-01 01:00:00,19.3,94,18.3,0.0,0.0
2020-05-01 02:00:00,19.3,94,18.3,0.0,0.0
2020-05-01 03:00:00,17.8,99,17.7,0.0,0.0
2020-05-01 04:00:00,18.3,98,18.1,0.0,0.0
2020-05-01 05:00:00,18.1,99,18.0,0.0,0.0
2020-05-01 06:00:00,17.8,100,17.7,0.0,0.0
2020-05-01 07:00:00,18.1,100,18.1,0.0,0.0
2020-05-01 08:00:00,19.5,96,18.8,0.0,0.0
2020-05-01 09:00:00,21.8,85,19.2,0.0,0.0
2020-05-01 10:00:00,23.0,80,19.4,0.0,0.0
2020-05-01 11:00:00,22.4,85,19.8,0.1,0.1
2020-05-01 12:00:00,22.9,85,20.2,0.1,0.1
2020-05-01 13:00:00,24.2,80,20.5,0.1,0.1
2020-05-01 14:00:00,24.0,81,20.6,0.8,0.8
2020-05-01 15:00:00,24.5,76,20.0,1.9,1.9
2020-05-01 16:00:00,23.3,84,20.5,0.6,0.6
2020-05-01 17:00:00,23.1,83,20.1,0.2,0.2
2020-05-01 18:00:00,21.8,90,20.2,0.0,0.0
2020-05-01 19:00:00,21.2,93,19.9,0.0,0.0
2020-05-01 20:00:00,21.2,91,19.6,0.0,0.0
2020-05-01 21:00:00,20.5,93,19.3,0.0,0.0
2020-05-01 22:00:00,20.3,93,19.2,0.0,0.0
2020-05-01 23:00:00,20.0,94,19.0,0.0,0.0
2020-05-02 00:00:00,19.7,95,18.8,0.0,0.0
2020-05-02 01:00:00,19.7,95,18.9,0.1,0.1
2020-05-02 02:00:00,19.6,94,18.6,0.2,0.2
2020-05-02 03:00:00,19.0,96,18.4,0.1,0.1
2020-05-02 04:00:00,19.0,97,18.4,0.0,0.0
2020-05-02 05:00:00,18.7,98,18.3,0.0,0.0
2020-05-02 06:00:00,18.7,98,18.4,1.2,1.2
2020-05-02 07:00:00,18.6,98,18.3,0.5,0.5
2020-05-02 08:00:00,19.5,97,19.0,4.1,4.1
2020-05-02 09:00:00,19.7,95,18.8,0.2,0.2
2020-05-02 10:00:00,21.0,90,19.3,0.3,0.3
2020-05-02 11:00:00,22.1,91,20.5,0.5,0.5
2020-05-02 12:00:00,21.0,87,18.7,6.4,6.4
2020-05-02 13:00:00,19.6,98,19.3,1.9,1.9
2020-05-02 14:00:00,20.4,92,19.1,0.7,0.7
2020-05-02 15:00:00,19.0,96,18.4,0.2,0.2
2020-05-02 16:00:00,19.2,98,18.9,1.5,1.5
2020-05-02 17:00:00,19.6,98,19.2,1.0,1.0
2020-05-02 18:00:00,19.5,99,19.3,0.7,0.7
2020-05-02 19:00:00,19.2,99,19.0,0.8,0.8
2020-05-02 20:00:00,19.1,99,18.9,0.9,0.9
2020-05-02 21:00:00,19.1,99,18.9,0.9,0.9
2020-05-02 22:00:00,18.9,99,18.7,0.6,0.6
2020-05-02 23:00:00,18.6,99,18.4,0.1,0.1
2020-05-03 00:00:00,18.0,99,17.9,0.0,0.0
2020-05-03 01:00:00,17.5,99,17.4,0.0,0.0
2020-05-03 02:00:00,17.2,99,17.1,0.0,0.0
2020-05-03 03:00:00,18.0,98,17.6,0.0,0.0
2020-05-03 04:00:00,17.8,97,17.3,0.0,0.0
2020-05-03 05:00:00,18.0,95,17.3,0.0,0.0
2020-05-03 06:00:00,17.9,95,17.1,0.0,0.0
2020-05-03 07:00:00,17.8,95,17.0,0.0,0.0
2020-05-03 08:00:00,18.9,93,17.8,0.0,0.0
2020-05-03 09:00:00,20.5,87,18.2,0.0,0.0
2020-05-03 10:00:00,22.1,77,17.9,0.0,0.0
2020-05-03 11:00:00,23.8,73,18.7,0.0,0.0
2020-05-03 12:00:00,25.3,72,19.8,0.0,0.0
2020-05-03 13:00:00,25.8,68,19.4,0.4,0.4
2020-05-03 14:00:00,22.4,84,19.7,5.7,5.7
2020-05-03 15:00:00,24.2,72,18.8,0.1,0.1
2020-05-03 16:00:00,24.0,71,18.5,0.0,0.0
2020-05-03 17:00:00,23.7,73,18.5,0.0,0.0
2020-05-03 18:00:00,22.7,80,19.2,0.0,0.0
2020-05-03 19:00:00,20.6,89,18.8,0.0,0.0
2020-05-03 20:00:00,19.6,92,18.2,0.0,0.0
2020-05-03 21:00:00,19.1,92,17.9,0.0,0.0
2020-05-03 22:00:00,18.3,95,17.5,0.0,0.0
2020-05-03 23:00:00,17.9,96,17.2,0.0,0.0
2020-05-04 00:00:00,17.7,96,17.1,0.0,0.0
2020-05-04 01:00:00,18.0,95,17.2,0.0,0.0
2020-05-04 02:00:00,17.6,97,17.0,0.0,0.0
2020-05-04 03:00:00,18.2,95,17.4,0.0,0.0
2020-05-04 04:00:00,18.4,94,17.5,0.0,0.0
2020-05-04 05:00:00,18.1,96,17.4,0.0,0.0
2020-05-04 06:00:00,18.3,94,17.4,0.0,0.0
2020-05-04 07:00:00,18.5,93,17.4,0.0,0.0
2020-05-04 08:00:00,19.9,90,18.2,0.0,0.0
2020-05-04 09:00:00,21.4,86,18.9,0.0,0.0
2020-05-04 10:00:00,23.2,80,19.6,0.0,0.0
2020-05-04 11:00:00,24.5,75,19.8,0.0,0.0
2020-05-04 12:00:00,26.0,73,20.7,0.1,0.1
2020-05-04 13:00:00,25.6,71,19.9,1.8,1.8
2020-05-04 14:00:00,23.3,83,20.3,2.9,2.9
2020-05-04 15:00:00,24.9,75,20.2,0.0,0.0
2020-05-04 16:00:00,24.1,77,19.9,1.1,1.1
2020-05-04 17:00:00,23.4,82,20.2,0.0,0.0
2020-05-04 18:00:00,22.7,89,20.8,0.0,0.0
2020-05-04 19:00:00,21.3,97,20.8,0.0,0.0
2020-05-04 20:00:00,21.3,97,20.8,0.0,0.0
2020-05-04 21:00:00,20.3,99,20.1,0.0,0.0
2020-05-04 22:00:00,20.3,98,19.9,0.0,0.0
2020-05-04 23:00:00,19.9,96,19.2,0.0,0.0
2020-05-05 00:00:00,19.5,95,18.7,0.0,0.0
2020-05-05 01:00:00,19.0,96,18.4,0.0,0.0
2020-05-05 02:00:00,18.7,97,18.3,0.0,0.0
2020-05-05 03:00:00,18.7,98,18.3,0.0,0.0
2020-05-05 04:00:00,18.3,99,18.1,0.0,0.0
2020-05-05 05:00:00,17.8,100,17.8,0.0,0.0
2020-05-05 06:00:00,18.1,99,18.0,0.0,0.0
2020-05-05 07:00:00,18.2,99,18.1,0.0,0.0
2020-05-05 08:00:00,20.0,95,19.2,0.0,0.0
2020-05-05 09:00:00,22.3,87,20.1,0.0,0.0
2020-05-05 10:00:00,23.9,78,19.9,0.0,0.0
2020-05-05 11:00:00,25.3,71,19.6,0.1,0.1
2020-05-05 12:00:00,26.4,70,20.6,0.1,0.1
2020-05-05 13:00:00,23.5,83,20.3,3.1,3.1
2020-05-05 14:00:00,23.8,82,20.5,0.0,0.0
2020-05-05 15:00:00,23.6,81,20.1,0.0,0.0
2020-05-05 16:00:00,23.4,82,20.1,0.0,0.0
2020-05-05 17:00:00,23.5,81,20.1,0.0,0.0
2020-05-05 18:00:00,22.9,87,20.6,0.0,0.0
2020-05-05 19:00:00,21.8,89,19.9,0.0,0.0
2020-05-05 20:00:00,20.8,92,19.5,0.0,0.0
2020-05-05 21:00:00,20.2,94,19.2,0.0,0.0
2020-05-05 22:00:00,19.8,94,18.8,0.0,0.0
2020-05-05 23:00:00,19.6,93,18.4,0.0,0.0
2020-05-06 00:00:00,19.2,93,18.1,0.0,0.0
2020-05-06 01:00:00,19.1,94,18.1,0.0,0.0
2020-05-06 02:00:00,18.7,94,17.8,0.0,0.0
2020-05-06 03:00:00,18.2,96,17.6,0.0,0.0
2020-05-06 04:00:00,18.4,95,17.6,0.0,0.0
2020-05-06 05:00:00,18.0,97,17.5,0.0,0.0
2020-05-06 06:00:00,17.9,97,17.4,0.0,0.0
2020-05-06 07:00:00,18.4,97,17.9,0.0,0.0
2020-05-06 08:00:00,19.6,94,18.7,0.0,0.0
2020-05-06 09:00:00,20.7,92,19.4,0.4,0.4
2020-05-06 10:00:00,21.4,89,19.6,0.4,0.4
2020-05-06 11:00:00,21.7,88,19.6,0.1,0.1
2020-05-06 12:00:00,23.6,82,20.4,0.0,0.0
2020-05-06 13:00:00,24.7,79,20.9,0.2,0.2
2020-05-06 14:00:00,24.3,81,20.9,0.1,0.1
2020-05-06 15:00:00,25.3,77,20.9,0.0,0.0
2020-05-06 16:00:00,25.6,75,20.7,0.0,0.0
2020-05-06 17:00:00,24.8,71,19.2,0.1,0.1
2020-05-06 18:00:00,23.8,79,19.9,0.0,0.0
2020-05-06 19:00:00,21.8,87,19.6,0.0,0.0
2020-05-06 20:00:00,20.9,90,19.2,0.0,0.0
2020-05-06 21:00:00,20.5,91,19.0,0.0,0.0
2020-05-06 22:00:00,20.2,92,18.9,0.0,0.0
2020-05-06 23:00:00,19.8,93,18.6,0.0,0.0
2020-05-07 00:00:00,19.3,95,18.5,0.0,0.0
2020-05-07 01:00:00,18.8,97,18.3,0.0,0.0
2020-05-07 02:00:00,18.3,99,18.2,0.0,0.0
2020-05-07 03:00:00,18.6,97,18.1,0.0,0.0
2020-05-07 04:00:00,18.7,97,18.2,0.0,0.0
2020-05-07 05:00:00,18.9,96,18.2,0.0,0.0
2020-05-07 06:00:00,19.2,96,18.5,0.0,0.0
2020-05-07 07:00:00,19.3,96,18.7,0.0,0.0
2020-05-07 08:00:00,20.9,92,19.5,0.0,0.0
2020-05-07 09:00:00,22.0,87,19.8,0.3,0.3
2020-05-07 10:00:00,22.9,85,20.1,0.3,0.3
2020-05-07 11:00:00,24.5,77,20.1,0.3,0.3
2020-05-07 12:00:00,23.8,80,20.1,3.2,3.2
2020-05-07 13:00:00,23.0,84,20.2,1.6,1.6
2020-05-07 14:00:00,23.6,80,20.0,0.1,0.1
2020-05-07 15:00:00,25.6,68,19.3,0.0,0.0
2020-05-07 16:00:00,25.6,68,19.2,0.0,0.0
2020-05-07 17:00:00,25.1,70,19.2,0.0,0.0
2020-05-07 18:00:00,23.6,79,19.7,0.0,0.0
2020-05-07 19:00:00,21.7,86,19.3,0.0,0.0
2020-05-07 20:00:00,21.0,88,18.9,0.0,0.0
2020-05-07 21:00:00,20.7,89,18.9,0.0,0.0
2020-05-07 22:00:00,20.4,91,18.8,0.0,0.0
2020-05-07 23:00:00,20.1,91,18.6,0.0,0.0
2020-05-08 00:00:00,19.7,92,18.4,0.0,0.0
2020-05-08 01:00:00,18.7,95,18.0,0.0,0.0
2020-05-08 02:00:00,18.7,96,18.1,0.0,0.0
2020-05-08 03:00:00,19.1,96,18.5,0.0,0.0
2020-05-08 04:00:00,19.2,96,18.6,0.1,0.1
2020-05-08 05:00:00,18.7,98,18.4,2.3,2.3
2020-05-08 06:00:00,18.7,99,18.6,1.3,1.3
2020-05-08 07:00:00,18.4,100,18.4,1.4,1.4
2020-05-08 08:00:00,19.0,96,18.3,0.4,0.4
2020-05-08 09:00:00,20.1,94,19.0,0.1,0.1
2020-05-08 10:00:00,21.8,85,19.3,0.0,0.0
2020-05-08 11:00:00,23.1,77,18.9,0.1,0.1
2020-05-08 12:00:00,24.4,75,19.6,0.3,0.3
2020-05-08 13:00:00,21.9,90,20.1,4.8,4.8
2020-05-08 14:00:00,21.0,95,20.3,0.7,0.7
2020-05-08 15:00:00,23.0,79,19.3,0.2,0.2
2020-05-08 16:00:00,23.4,76,18.9,0.2,0.2
2020-05-08 17:00:00,22.5,82,19.3,0.2,0.2
2020-05-08 18:00:00,21.9,86,19.4,0.0,0.0
