latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2024-01-24T23:00,19.6,94,18.6,22.2,0.00,62,7.6
2024-01-25T00:00,19.4,93,18.2,21.7,0.00,57,7.9
2024-01-25T01:00,19.2,94,18.2,21.6,0.00,83,7.6
2024-01-25T02:00,19.3,94,18.3,21.6,0.00,74,7.2
2024-01-25T03:00,19.0,93,17.8,21.4,0.00,93,7.2
2024-01-25T04:00,19.2,93,18.0,21.9,0.00,100,5.4
2024-01-25T05:00,19.3,93,18.1,21.6,0.00,100,6.5
2024-01-25T06:00,18.9,95,18.1,21.6,0.00,100,7.6
2024-01-25T07:00,18.5,97,18.0,20.6,0.00,100,8.6
2024-01-25T08:00,19.4,96,18.8,22.1,0.00,100,10.1
2024-01-25T09:00,22.4,89,20.5,26.2,0.00,69,7.2
2024-01-25T10:00,24.1,80,20.5,27.2,0.00,67,13.0
2024-01-25T11:00,25.6,74,20.6,29.1,0.00,66,25.9
2024-01-25T12:00,26.6,69,20.5,31.1,0.00,71,26.3
2024-01-25T13:00,27.2,68,20.8,31.8,0.00,74,25.2
2024-01-25T14:00,27.4,67,20.7,31.4,0.00,76,24.5
2024-01-25T15:00,26.8,71,21.1,29.4,0.00,100,21.6
2024-01-25T16:00,26.9,71,21.2,29.5,0.00,100,24.8
2024-01-25T17:00,26.3,72,20.9,28.8,0.00,100,24.8
2024-01-25T18:00,25.5,73,20.3,27.9,0.00,92,24.8
2024-01-25T19:00,24.4,77,20.1,27.5,0.00,25,18.0
2024-01-25T20:00,22.9,83,19.9,26.0,0.00,8,10.1
2024-01-25T21:00,21.7,88,19.6,24.9,0.00,44,7.9
2024-01-25T22:00,20.9,92,19.5,23.9,0.00,51,6.8
2024-01-25T23:00,20.2,94,19.2,23.0,0.00,78,7.6
2024-01-26T00:00,20.0,94,19.0,22.5,0.00,89,9.4
2024-01-26T01:00,20.2,93,19.0,22.8,0.00,99,9.4
2024-01-26T02:00,20.1,94,19.1,23.0,0.00,100,8.3
2024-01-26T03:00,19.4,96,18.7,22.5,0.00,100,6.5
2024-01-26T04:00,19.3,97,18.8,22.2,0.00,100,10.4
2024-01-26T05:00,19.4,96,18.8,22.4,0.00,100,11.5
2024-01-26T06:00,19.4,96,18.8,22.3,0.00,100,14.8
2024-01-26T07:00,19.4,97,18.9,22.5,0.00,100,16.6
2024-01-26T08:00,19.7,97,19.2,22.9,0.00,100,17.3
2024-01-26T09:00,20.7,94,19.7,24.0,0.00,100,17.3
2024-01-26T10:00,22.6,87,20.3,25.9,0.00,100,19.8
2024-01-26T11:00,24.0,82,20.7,27.4,0.00,100,10.8
2024-01-26T12:00,25.3,75,20.6,29.6,0.00,100,11.2
2024-01-26T13:00,26.2,73,21.0,31.2,0.00,96,27.4
2024-01-26T14:00,26.9,68,20.5,31.8,0.00,90,27.0
2024-01-26T15:00,27.0,65,19.8,31.2,0.00,96,24.1
2024-01-26T16:00,26.8,67,20.2,30.4,0.00,100,14.0
2024-01-26T17:00,26.4,70,20.5,30.2,0.00,100,6.1
2024-01-26T18:00,25.5,74,20.5,29.2,0.00,100,13.3
2024-01-26T19:00,24.3,79,20.4,27.5,0.00,100,9.4
2024-01-26T20:00,22.7,87,20.4,25.9,0.00,67,10.4
2024-01-26T21:00,21.6,91,20.0,24.8,0.00,41,9.4
2024-01-26T22:00,20.9,93,19.7,24.0,0.00,32,7.6
2024-01-26T23:00,20.2,94,19.2,23.0,0.00,84,7.6
2024-01-27T00:00,20.0,94,19.0,22.5,0.00,100,8.6
2024-01-27T01:00,20.5,91,19.0,23.0,0.00,74,9.4
2024-01-27T02:00,20.9,89,19.0,23.7,0.00,92,9.0
2024-01-27T03:00,19.4,94,18.4,22.2,0.00,33,5.4
2024-01-27T04:00,19.2,95,18.4,22.0,0.00,100,4.0
2024-01-27T05:00,19.1,96,18.4,21.8,0.00,100,17.3
2024-01-27T06:00,19.5,95,18.6,22.5,0.00,100,18.0
2024-01-27T07:00,19.6,95,18.7,22.4,0.00,100,20.9
2024-01-27T08:00,19.9,95,19.0,23.0,0.00,100,5.0
2024-01-27T09:00,21.5,91,19.9,25.1,0.00,100,2.9
2024-01-27T10:00,23.3,85,20.7,27.1,0.00,100,6.1
2024-01-27T11:00,24.8,79,20.9,28.7,0.00,100,8.3
2024-01-27T12:00,26.2,72,20.8,31.2,0.00,100,27.7
2024-01-27T13:00,27.2,67,20.5,32.0,0.00,95,27.4
2024-01-27T14:00,27.2,64,19.8,30.1,0.00,100,20.9
2024-01-27T15:00,27.3,62,19.4,30.2,0.00,94,16.9
2024-01-27T16:00,27.1,62,19.2,30.2,0.00,100,11.5
2024-01-27T17:00,26.4,66,19.6,29.1,0.00,98,16.6
2024-01-27T18:00,25.7,69,19.6,28.6,0.00,40,18.4
2024-01-27T19:00,24.4,76,19.9,27.5,0.00,22,9.7
2024-01-27T20:00,22.6,86,20.2,25.9,0.00,12,8.3
2024-01-27T21:00,21.8,88,19.7,25.0,0.00,100,7.9
2024-01-27T22:00,20.7,94,19.7,23.9,0.00,68,5.8
2024-01-27T23:00,19.9,97,19.4,22.9,0.00,81,6.1
2024-01-28T00:00,19.3,98,19.0,22.2,0.00,67,6.1
2024-01-28T01:00,19.0,99,18.8,21.9,0.00,79,5.4
2024-01-28T02:00,18.8,98,18.4,21.5,0.00,100,4.3
2024-01-28T03:00,18.9,97,18.4,22.0,0.00,71,4.0
2024-01-28T04:00,19.2,95,18.4,22.2,0.00,77,1.4
2024-01-28T05:00,19.3,95,18.5,22.3,0.00,88,1.8
2024-01-28T06:00,19.5,94,18.5,22.4,0.00,88,1.8
2024-01-28T07:00,19.3,95,18.4,22.1,0.00,85,2.2
2024-01-28T08:00,19.5,96,18.9,22.6,0.00,93,3.2
2024-01-28T09:00,22.1,83,19.0,25.1,0.00,100,5.0
2024-01-28T10:00,23.9,76,19.4,27.0,0.00,96,7.2
2024-01-28T11:00,25.6,64,18.3,28.2,0.00,93,10.8
2024-01-28T12:00,27.3,54,17.2,29.9,0.00,69,18.7
2024-01-28T13:00,27.8,52,17.0,30.1,0.00,99,19.1
2024-01-28T14:00,28.1,52,17.3,30.2,0.00,98,20.5
2024-01-28T15:00,28.6,50,17.1,29.7,0.00,100,20.5
2024-01-28T16:00,28.2,51,17.1,29.1,0.00,100,22.3
2024-01-28T17:00,27.9,52,17.2,29.0,0.00,100,19.8
2024-01-28T18:00,27.3,54,17.2,28.8,0.00,100,16.9
2024-01-28T19:00,25.5,64,18.2,27.7,0.00,100,12.2
2024-01-28T20:00,23.4,75,18.7,25.7,0.00,100,10.1
2024-01-28T21:00,22.4,76,18.0,24.7,0.00,100,10.1
2024-01-28T22:00,21.3,83,18.3,23.7,0.00,74,7.6
2024-01-28T23:00,20.3,88,18.2,22.6,0.00,94,7.2
2024-01-29T00:00,19.7,90,18.0,22.0,0.00,96,7.2
2024-01-29T01:00,19.2,93,18.0,21.9,0.00,84,6.1
2024-01-29T02:00,18.9,95,18.1,21.4,0.00,95,5.4
2024-01-29T03:00,19.0,92,17.7,21.3,0.00,100,6.1
2024-01-29T04:00,19.5,88,17.4,21.9,0.00,100,5.0
2024-01-29T05:00,19.8,85,17.2,21.9,0.00,100,5.8
2024-01-29T06:00,19.0,90,17.3,21.2,0.00,100,6.5
2024-01-29T07:00,18.7,91,17.2,21.0,0.00,100,4.3
2024-01-29T08:00,19.1,91,17.6,21.6,0.00,100,3.6
2024-01-29T09:00,22.1,81,18.7,25.1,0.00,100,3.2
2024-01-29T10:00,25.2,54,15.3,26.0,0.00,90,11.5
2024-01-29T11:00,26.9,47,14.6,27.5,0.00,100,19.8
2024-01-29T12:00,28.5,44,15.1,29.8,0.00,100,23.8
2024-01-29T13:00,29.2,43,15.3,30.4,0.00,100,24.8
2024-01-29T14:00,30.1,41,15.4,31.2,0.00,100,24.1
2024-01-29T15:00,30.1,42,15.8,32.3,0.00,98,24.1
2024-01-29T16:00,30.0,42,15.7,31.2,0.00,100,18.0
2024-01-29T17:00,29.7,42,15.4,30.2,0.00,100,16.2
2024-01-29T18:00,29.0,43,15.1,29.5,0.00,100,15.1
2024-01-29T19:00,26.9,55,17.1,29.0,0.00,100,12.6
2024-01-29T20:00,24.0,67,17.5,25.8,0.00,100,9.0
2024-01-29T21:00,22.2,78,18.2,24.5,0.00,100,9.4
2024-01-29T22:00,21.2,82,18.0,23.4,0.00,100,7.9
2024-01-29T23:00,20.5,84,17.7,22.6,0.00,55,7.6
2024-01-30T00:00,19.9,86,17.5,21.9,0.00,25,7.2
2024-01-30T01:00,19.3,88,17.3,21.4,0.00,48,6.8
2024-01-30T02:00,19.2,88,17.1,21.2,0.00,89,5.0
2024-01-30T03:00,18.7,87,16.5,20.7,0.00,100,5.8
2024-01-30T04:00,19.8,81,16.5,21.8,0.00,100,2.5
2024-01-30T05:00,19.6,82,16.4,21.4,0.00,100,5.0
2024-01-30T06:00,19.3,84,16.5,21.2,0.00,100,4.3
2024-01-30T07:00,19.1,86,16.7,21.1,0.00,100,4.3
2024-01-30T08:00,19.4,87,17.2,21.6,0.00,100,4.0
2024-01-30T09:00,21.1,89,19.2,24.2,0.00,100,3.6
2024-01-30T10:00,23.0,83,20.0,26.2,0.00,100,8.3
2024-01-30T11:00,24.2,83,21.1,27.7,0.00,100,11.9
2024-01-30T12:00,25.8,67,19.2,28.7,0.00,100,11.9
2024-01-30T13:00,26.9,59,18.2,30.1,0.00,100,10.1
2024-01-30T14:00,27.6,52,16.8,30.2,0.00,100,11.5
2024-01-30T15:00,28.6,43,14.8,29.1,0.00,100,11.9
2024-01-30T16:00,28.5,42,14.4,29.0,0.00,100,14.4
2024-01-30T17:00,28.4,42,14.3,29.1,0.00,100,11.9
2024-01-30T18:00,27.8,44,14.4,28.8,0.00,100,9.0
2024-01-30T19:00,25.3,58,16.5,26.4,0.00,100,12.2
2024-01-30T20:00,23.3,76,18.9,25.1,0.00,88,18.0
2024-01-30T21:00,21.5,83,18.5,23.9,0.00,5,17.3
2024-01-30T22:00,20.6,89,18.7,23.3,0.00,8,7.9
2024-01-30T23:00,19.8,92,18.5,22.3,0.00,19,7.2
2024-01-31T00:00,19.4,92,18.0,21.6,0.00,81,7.9
2024-01-31T01:00,19.2,91,17.7,21.5,0.00,99,7.9
2024-01-31T02:00,19.1,91,17.6,21.5,0.00,99,4.0
2024-01-31T03:00,19.2,92,17.8,21.7,0.00,95,6.1
2024-01-31T04:00,19.2,93,18.1,21.7,0.00,100,5.0
2024-01-31T05:00,19.2,93,18.1,21.7,0.00,100,13.3
2024-01-31T06:00,19.3,94,18.3,22.1,0.00,100,16.2
2024-01-31T07:00,19.3,94,18.3,22.1,0.00,100,15.1
2024-01-31T08:00,19.8,94,18.8,22.7,0.00,100,4.3
2024-01-31T09:00,22.0,88,19.9,25.5,0.00,100,3.6
2024-01-31T10:00,23.8,83,20.7,27.3,0.00,100,9.4
2024-01-31T11:00,25.1,77,20.8,28.5,0.00,100,11.2
2024-01-31T12:00,26.6,65,19.5,30.5,0.00,100,11.2
2024-01-31T13:00,27.8,57,18.5,32.3,0.00,100,8.3
2024-01-31T14:00,28.5,53,18.0,31.8,0.00,100,14.8
2024-01-31T15:00,28.6,51,17.5,30.8,0.00,80,19.1
2024-01-31T16:00,28.3,51,17.2,29.9,0.00,77,18.7
2024-01-31T17:00,28.2,50,16.8,29.4,0.00,59,16.6
2024-01-31T18:00,28.0,50,16.6,29.4,0.00,74,13.7
2024-01-31T19:00,25.9,61,17.8,28.1,0.00,46,10.1
2024-01-31T20:00,23.2,77,19.0,25.7,0.00,4,9.7
2024-01-31T21:00,21.7,83,18.7,24.4,0.00,14,9.7
2024-01-31T22:00,20.4,92,19.0,23.2,0.00,15,6.8
2024-01-31T23:00,19.7,95,18.8,22.4,0.00,58,6.8
2024-02-01T00:00,19.2,96,18.5,21.8,0.00,85,6.8
2024-02-01T01:00,19.0,96,18.3,21.5,0.00,94,6.5
2024-02-01T02:00,19.1,95,18.3,21.9,0.00,90,5.8
2024-02-01T03:00,19.6,92,18.2,22.3,0.00,92,1.8
2024-02-01T04:00,19.5,92,18.2,22.2,0.00,100,4.0
2024-02-01T05:00,19.3,92,18.0,21.8,0.00,98,5.0
2024-02-01T06:00,18.8,96,18.2,21.3,0.00,93,6.5
2024-02-01T07:00,19.1,93,18.0,21.5,0.00,100,15.8
2024-02-01T08:00,20.0,92,18.6,22.4,0.00,100,17.6
2024-02-01T09:00,22.2,82,19.0,25.3,0.00,100,10.8
2024-02-01T10:00,24.4,76,19.9,27.8,0.00,100,8.3
2024-02-01T11:00,26.7,59,18.0,29.7,0.00,100,10.4
2024-02-01T12:00,28.5,47,16.1,30.7,0.00,100,20.9
2024-02-01T13:00,29.5,43,15.6,31.6,0.00,100,23.0
2024-02-01T14:00,29.7,43,15.8,31.9,0.00,100,22.3
2024-02-01T15:00,29.5,43,15.6,30.5,0.00,100,18.4
2024-02-01T16:00,29.0,45,15.8,29.7,0.00,100,15.1
2024-02-01T17:00,27.3,57,18.0,28.6,0.00,100,20.9
2024-02-01T18:00,26.3,64,19.0,28.2,0.00,34,19.1
2024-02-01T19:00,24.7,73,19.6,27.1,0.00,0,18.0
2024-02-01T20:00,23.0,80,19.4,25.8,0.00,0,13.7
2024-02-01T21:00,21.3,89,19.4,24.2,0.00,15,9.0
2024-02-01T22:00,20.5,92,19.1,23.5,0.00,27,6.8
2024-02-01T23:00,19.8,95,19.0,22.9,0.00,100,4.3
2024-02-02T00:00,19.4,96,18.7,22.5,0.00,100,3.2
2024-02-02T01:00,19.3,96,18.7,22.4,0.00,100,1.1
2024-02-02T02:00,19.3,95,18.5,22.2,0.00,100,2.2
2024-02-02T03:00,19.1,95,18.3,21.8,0.00,100,5.4
2024-02-02T04:00,19.0,95,18.2,21.8,0.00,100,2.9
2024-02-02T05:00,18.9,96,18.3,21.5,0.00,100,4.3
2024-02-02T06:00,18.6,97,18.1,21.1,0.00,100,5.8
2024-02-02T07:00,18.7,97,18.2,21.5,0.00,100,4.7
2024-02-02T08:00,19.2,95,18.4,21.8,0.00,100,14.0
2024-02-02T09:00,20.6,92,19.2,23.8,0.00,100,8.3
2024-02-02T10:00,22.4,85,19.8,25.2,0.00,100,11.9
2024-02-02T11:00,23.0,83,19.9,25.4,0.00,100,19.4
2024-02-02T12:00,23.6,80,19.9,25.9,0.00,100,20.2
2024-02-02T13:00,24.5,78,20.4,27.2,0.00,100,20.2
2024-02-02T14:00,24.1,79,20.3,26.2,0.00,100,22.3
2024-02-02T15:00,24.1,77,19.8,26.0,0.00,100,24.8
2024-02-02T16:00,24.0,75,19.3,25.8,0.00,100,23.0
2024-02-02T17:00,24.0,74,19.1,25.8,0.00,100,20.9
2024-02-02T18:00,23.8,75,19.1,25.6,0.00,100,19.4
2024-02-02T19:00,22.7,81,19.2,25.1,0.00,17,18.4
2024-02-02T20:00,21.2,87,19.0,23.9,0.00,7,11.9
2024-02-02T21:00,20.2,90,18.5,22.7,0.00,10,7.6
2024-02-02T22:00,19.6,92,18.2,21.9,0.00,100,7.6
2024-02-02T23:00,19.3,92,18.0,21.6,0.00,76,7.6
2024-02-03T00:00,19.3,92,18.0,21.6,0.00,80,7.9
2024-02-03T01:00,19.1,93,17.9,21.5,0.00,75,6.8
2024-02-03T02:00,19.1,93,17.9,21.7,0.00,61,4.3
2024-02-03T03:00,18.7,95,17.9,21.3,0.00,70,4.7
2024-02-03T04:00,18.5,96,17.8,21.0,0.00,79,3.2
2024-02-03T05:00,18.4,97,17.9,21.0,0.00,96,4.0
2024-02-03T06:00,18.5,96,17.9,21.0,0.00,86,4.0
2024-02-03T07:00,18.5,96,17.8,20.7,0.00,93,6.8
2024-02-03T08:00,19.1,95,18.3,21.6,0.00,77,6.8
2024-02-03T09:00,21.0,88,18.9,23.4,0.00,68,9.0
2024-02-03T10:00,22.8,82,19.5,25.2,0.00,80,15.1
2024-02-03T11:00,24.3,74,19.3,26.9,0.00,75,15.1
2024-02-03T12:00,25.3,70,19.5,28.8,0.00,74,15.1
2024-02-03T13:00,26.0,67,19.4,29.7,0.00,87,14.4
2024-02-03T14:00,26.3,65,19.2,29.8,0.00,97,13.0
2024-02-03T15:00,26.3,68,19.9,29.3,0.00,75,8.6
2024-02-03T16:00,26.1,69,20.0,28.8,0.00,80,13.3
2024-02-03T17:00,25.7,69,19.6,27.9,0.00,92,17.6
2024-02-03T18:00,25.0,70,19.2,27.3,0.00,75,17.6
2024-02-03T19:00,24.1,75,19.4,27.2,0.00,33,13.0
2024-02-03T20:00,22.6,81,19.2,25.7,0.00,0,4.0
2024-02-03T21:00,21.5,91,19.9,24.9,0.00,8,4.0
2024-02-03T22:00,20.5,96,19.8,23.9,0.00,25,4.0
2024-02-03T23:00,19.9,97,19.4,23.0,0.00,73,5.8
2024-02-04T00:00,19.5,97,19.0,22.4,0.00,74,5.8
2024-02-04T01:00,19.1,97,18.6,22.0,0.00,83,5.4
2024-02-04T02:00,19.1,97,18.6,22.1,0.00,71,3.2
2024-02-04T03:00,18.9,97,18.4,21.5,0.00,96,5.4
2024-02-04T04:00,18.8,96,18.1,21.4,0.00,94,5.0
2024-02-04T05:00,19.0,95,18.2,21.4,0.00,100,6.8
2024-02-04T06:00,19.5,92,18.1,22.2,0.00,100,6.8
2024-02-04T07:00,19.7,90,18.0,22.4,0.00,100,4.3
2024-02-04T08:00,19.9,91,18.4,22.7,0.00,100,4.0
2024-02-04T09:00,22.1,84,19.2,25.1,0.00,100,4.7
2024-02-04T10:00,23.8,79,19.9,26.6,0.00,100,12.6
2024-02-04T11:00,25.6,73,20.4,29.5,0.00,81,14.8
2024-02-04T12:00,26.8,66,19.9,30.5,0.00,49,24.5
2024-02-04T13:00,27.9,62,19.9,32.9,0.00,69,24.8
2024-02-04T14:00,27.9,62,20.0,32.3,0.00,72,22.7
2024-02-04T15:00,27.6,61,19.4,30.6,0.00,78,17.6
2024-02-04T16:00,26.9,70,21.0,30.0,0.00,100,18.7
2024-02-04T17:00,26.8,70,20.9,30.0,0.00,100,18.7
2024-02-04T18:00,26.3,68,19.9,29.4,0.00,83,15.8
2024-02-04T19:00,25.3,72,19.9,28.9,0.00,28,9.4
2024-02-04T20:00,23.6,78,19.6,26.9,0.00,21,3.6
2024-02-04T21:00,23.4,80,19.7,26.9,0.00,27,4.0
2024-02-04T22:00,22.5,83,19.5,26.1,0.00,52,1.4
2024-02-04T23:00,22.1,84,19.3,25.3,0.00,61,2.5
2024-02-05T00:00,21.5,88,19.4,24.9,0.00,92,4.0
2024-02-05T01:00,21.2,89,19.3,24.2,0.00,100,10.8
2024-02-05T02:00,21.4,89,19.5,24.2,0.00,99,9.4
2024-02-05T03:00,21.0,90,19.3,23.7,0.00,93,15.8
2024-02-05T04:00,20.6,90,18.9,23.2,0.00,95,10.8
2024-02-05T05:00,20.3,91,18.8,23.0,0.00,100,11.5
2024-02-05T06:00,19.9,92,18.6,22.7,0.00,100,5.4
2024-02-05T07:00,19.4,95,18.6,22.3,0.00,100,14.8
2024-02-05T08:00,19.6,96,19.0,22.9,0.00,100,3.2
2024-02-05T09:00,22.1,83,19.0,25.0,0.00,100,6.5
2024-02-05T10:00,23.7,76,19.2,26.8,0.00,100,7.2
2024-02-05T11:00,25.0,71,19.4,29.2,0.00,100,14.8
2024-02-05T12:00,26.1,67,19.5,30.7,0.00,100,18.0
2024-02-05T13:00,26.6,65,19.5,30.5,0.00,98,18.0
2024-02-05T14:00,27.4,61,19.2,31.9,0.00,88,14.0
2024-02-05T15:00,27.2,63,19.6,31.3,0.00,100,11.5
2024-02-05T16:00,26.9,62,19.0,30.0,0.00,100,13.3
2024-02-05T17:00,26.9,62,19.0,29.8,0.00,100,13.3
2024-02-05T18:00,26.5,63,18.9,29.0,0.00,100,9.0
2024-02-05T19:00,25.2,68,18.9,27.8,0.00,82,10.8
2024-02-05T20:00,23.3,77,19.0,26.1,0.00,95,7.9
2024-02-05T21:00,22.2,83,19.2,25.0,0.00,55,8.3
2024-02-05T22:00,21.4,87,19.2,24.2,0.00,36,7.6
2024-02-05T23:00,20.9,90,19.2,23.7,0.00,70,7.2
2024-02-06T00:00,20.5,92,19.1,23.4,0.00,90,7.2
2024-02-06T01:00,19.9,95,19.0,22.3,0.00,97,22.0
2024-02-06T02:00,20.4,90,18.7,23.0,0.00,70,20.9
2024-02-06T03:00,20.1,91,18.6,22.9,0.00,94,7.9
2024-02-06T04:00,19.9,91,18.4,22.6,0.00,98,7.2
2024-02-06T05:00,19.7,92,18.3,22.0,0.00,68,8.3
2024-02-06T06:00,19.4,93,18.3,22.2,0.00,73,7.6
2024-02-06T07:00,18.9,95,18.1,21.5,0.00,72,11.2
2024-02-06T08:00,19.5,95,18.7,22.4,0.00,64,4.7
2024-02-06T09:00,21.3,86,18.9,24.3,0.00,64,16.6
2024-02-06T10:00,22.1,82,18.9,24.4,0.00,78,23.0
2024-02-06T11:00,23.2,76,18.8,25.9,0.00,75,23.0
2024-02-06T12:00,24.1,74,19.2,28.6,0.00,77,18.4
2024-02-06T13:00,25.6,71,20.0,31.0,0.00,41,11.2
2024-02-06T14:00,27.0,66,20.1,32.5,0.00,51,16.9
2024-02-06T15:00,26.7,68,20.3,31.1,0.00,85,17.6
2024-02-06T16:00,26.9,66,20.0,30.0,0.00,84,19.4
2024-02-06T17:00,26.7,64,19.3,29.0,0.00,80,19.1
2024-02-06T18:00,25.9,65,18.8,28.1,0.00,72,20.2
2024-02-06T19:00,24.7,72,19.3,27.6,0.00,40,13.3
2024-02-06T20:00,23.1,80,19.5,26.3,0.00,34,7.2
2024-02-06T21:00,22.7,80,19.0,25.6,0.00,51,4.7
2024-02-06T22:00,21.6,86,19.1,24.6,0.00,100,4.7
2024-02-06T23:00,20.7,90,19.0,23.7,0.00,67,4.7
2024-02-07T00:00,20.2,93,19.0,23.3,0.00,2,4.0
2024-02-07T01:00,20.0,92,18.7,23.0,0.00,0,1.8
2024-02-07T02:00,19.7,93,18.5,22.5,0.00,7,3.6
2024-02-07T03:00,19.3,94,18.3,22.1,0.00,30,3.6
2024-02-07T04:00,19.2,93,18.1,22.0,0.00,52,2.5
2024-02-07T05:00,19.4,92,18.0,22.0,0.00,91,2.5
2024-02-07T06:00,18.9,94,17.9,21.4,0.00,87,4.7
2024-02-07T07:00,18.6,95,17.8,21.0,0.00,67,14.0
2024-02-07T08:00,19.3,94,18.3,22.2,0.00,73,13.3
2024-02-07T09:00,22.0,86,19.5,25.4,0.00,37,10.4
2024-02-07T10:00,24.6,76,20.1,28.1,0.00,38,6.8
2024-02-07T11:00,26.2,69,20.1,31.1,0.00,45,19.1
2024-02-07T12:00,27.2,65,20.1,32.7,0.00,67,18.7
2024-02-07T13:00,27.6,64,20.2,31.9,0.00,86,17.3
2024-02-07T14:00,26.7,71,21.0,29.8,0.00,71,25.6
2024-02-07T15:00,27.5,69,21.3,31.4,0.00,69,24.1
2024-02-07T16:00,28.0,63,20.3,31.3,0.00,63,21.6
2024-02-07T17:00,27.6,62,19.7,30.0,0.00,78,20.9
2024-02-07T18:00,26.5,65,19.4,28.7,0.00,28,17.6
2024-02-07T19:00,25.2,72,19.8,27.7,0.00,0,17.3
2024-02-07T20:00,23.5,80,19.8,26.5,0.00,0,13.0
2024-02-07T21:00,22.3,85,19.6,25.3,0.00,0,7.9
2024-02-07T22:00,21.4,89,19.5,24.5,0.00,0,6.8
2024-02-07T23:00,20.8,92,19.4,23.9,0.00,0,6.1
2024-02-08T00:00,20.2,94,19.2,23.2,0.00,18,5.0
2024-02-08T01:00,19.9,94,18.9,22.8,0.00,57,5.0
2024-02-08T02:00,19.8,95,19.0,22.7,0.00,80,5.0
2024-02-08T03:00,20.0,94,19.0,23.0,0.00,86,5.0
2024-02-08T04:00,19.8,95,19.0,22.8,0.00,55,4.3
2024-02-08T05:00,19.3,97,18.8,22.2,0.00,66,4.3
2024-02-08T06:00,19.2,97,18.7,22.2,0.00,99,4.3
2024-02-08T07:00,19.6,95,18.8,22.5,0.00,91,4.0
2024-02-08T08:00,20.1,94,19.1,23.0,0.00,95,6.8
2024-02-08T09:00,22.1,91,20.6,25.8,0.00,100,10.8
2024-02-08T10:00,24.4,82,21.1,28.0,0.00,69,10.1
2024-02-08T11:00,25.2,75,20.5,27.6,0.00,100,22.0
2024-02-08T12:00,26.0,70,20.1,28.1,0.00,80,28.4
2024-02-08T13:00,25.7,70,19.8,27.7,0.00,84,29.2
2024-02-08T14:00,26.9,67,20.3,30.5,0.00,100,26.6
2024-02-08T15:00,25.6,75,20.9,29.0,0.00,69,27.7
2024-02-08T16:00,26.0,71,20.4,28.8,0.00,100,23.0
2024-02-08T17:00,26.0,69,19.8,28.1,0.00,79,22.0
2024-02-08T18:00,25.5,68,19.2,27.7,0.00,45,20.2
2024-02-08T19:00,24.3,74,19.4,27.1,0.00,99,15.8
2024-02-08T20:00,22.7,82,19.5,25.8,0.00,100,8.6
2024-02-08T21:00,21.7,86,19.3,24.8,0.00,47,6.8
2024-02-08T22:00,20.8,89,18.9,23.7,0.00,0,5.0
2024-02-08T23:00,20.1,92,18.8,23.0,0.00,0,5.0
2024-02-09T00:00,19.5,94,18.5,22.2,0.00,35,5.4
2024-02-09T01:00,19.0,95,18.2,21.5,0.00,71,5.8
